Date,DayOfWeek,TubeJourneyCount,t1,t2,hum,wind_speed,weather,is_holiday,is_weekend,season
01-01-2022,Saturday,973000,13.80833333,13.80833333,82.88041667,20.1375,Partially cloudy,0,1,3
02-01-2022,Sunday,1119000,11.75,11.51666667,83.03583333,21.65416667,Partially cloudy,0,1,3
03-01-2022,Monday,1121000,9.941666667,8.645833333,81.815,17.61666667,Partially cloudy,1,0,3
04-01-2022,Tuesday,1491000,5.704166667,2.9,83.01791667,13.84166667,Partially cloudy,0,0,3
05-01-2022,Wednesday,1686000,3.4125,0.066666667,76.64916667,15.18333333,Clear,0,0,3
06-01-2022,Thursday,1690000,2.9875,0.620833333,86.89458333,12.49583333,Partially cloudy,0,0,3
07-01-2022,Friday,1821000,4.3875,0.458333333,81.03833333,20,Partially cloudy,0,0,3
08-01-2022,Saturday,1532000,6.395833333,3.5,89.40791667,18.11666667,Partially cloudy,0,1,3
09-01-2022,Sunday,1161000,4.579166667,1.879166667,81.86125,12.6,Clear,0,1,3
10-01-2022,Monday,1717000,5.933333333,5.054166667,93.44833333,6.704166667,Partially cloudy,0,0,3
11-01-2022,Tuesday,1852000,9.45,8.375,92.57625,9.616666667,Overcast,0,0,3
12-01-2022,Wednesday,2021000,5.395833333,5.158333333,89.00791667,4.016666667,Clear,0,0,3
13-01-2022,Thursday,2033000,3.704166667,3.329166667,90.95958333,3.529166667,Clear,0,0,3
14-01-2022,Friday,2127000,3.529166667,3.529166667,90.3575,2.720833333,Clear,0,0,3
15-01-2022,Saturday,1865000,4.133333333,3.05,91.08666667,5.95,Overcast,0,1,3
16-01-2022,Sunday,1249000,6.395833333,4.966666667,89.46125,7.995833333,Partially cloudy,0,1,3
17-01-2022,Monday,1878000,3.833333333,2.558333333,86.57333333,6.375,Clear,0,0,3
18-01-2022,Tuesday,2040000,3.066666667,2.45,94.42,4.425,Partially cloudy,0,0,3
19-01-2022,Wednesday,2112000,6.683333333,4.55,80.3825,12.24166667,Partially cloudy,0,0,3
20-01-2022,Thursday,2249000,4.266666667,1.754166667,69.29541667,10.825,Clear,0,0,3
21-01-2022,Friday,2235000,2.8,0.354166667,77.26666667,9.4875,Overcast,0,0,3
22-01-2022,Saturday,2065000,5.216666667,3.3625,80.48833333,8.704166667,Overcast,0,1,3
23-01-2022,Sunday,1404000,6.208333333,5.970833333,75.27166667,4.116666667,Overcast,0,1,3
24-01-2022,Monday,1976000,4.595833333,3.641666667,77.84125,5.495833333,Overcast,0,0,3
25-01-2022,Tuesday,2196000,2.841666667,1.366666667,83.64666667,6.4375,Overcast,0,0,3
26-01-2022,Wednesday,2280000,5.470833333,3.370833333,76.71166667,10.99583333,Overcast,0,0,3
27-01-2022,Thursday,2382000,8.358333333,6.408333333,79.74208333,15.95833333,Clear,0,0,3
28-01-2022,Friday,2411000,6.054166667,4.3,86.06791667,11.0125,Partially cloudy,0,0,3
29-01-2022,Saturday,2144000,10.9125,10.39166667,75.39708333,23.60416667,Overcast,0,1,3
30-01-2022,Sunday,1392000,5.65,3.670833333,76.16666667,11.6125,Clear,0,1,3
31-01-2022,Monday,2149000,7.295833333,3.675,60.92791667,25.00416667,Partially cloudy,0,0,3
01-02-2022,Tuesday,2411000,10.425,9.204166667,74.88666667,22.7125,Partially cloudy,0,0,3
02-02-2022,Wednesday,2458000,10.175,9.15,81.40166667,16.1375,Partially cloudy,0,0,3
03-02-2022,Thursday,2585000,9.195833333,7.458333333,77.49458333,15.6375,Overcast,0,0,3
04-02-2022,Friday,2507000,7.395833333,4.316666667,74.18875,21.50416667,Partially cloudy,0,0,3
05-02-2022,Saturday,2322000,6.941666667,4.670833333,75.83625,23.4375,Clear,0,1,3
06-02-2022,Sunday,1407000,9.6125,7.295833333,72.53458333,33.01666667,Partially cloudy,0,1,3
07-02-2022,Monday,2231000,7.254166667,4.970833333,74.91541667,16.5,Clear,0,0,3
08-02-2022,Tuesday,2557000,11.20416667,11.20416667,72.64,21.375,Overcast,0,0,3
09-02-2022,Wednesday,2620000,10.49166667,9.733333333,81.22916667,14.65,Partially cloudy,0,0,3
10-02-2022,Thursday,2687000,6.879166667,4.441666667,72.21875,13.41666667,Partially cloudy,0,0,3
11-02-2022,Friday,2607000,4.9625,3.1125,73.30125,8.641666667,Partially cloudy,0,0,3
12-02-2022,Saturday,2351000,6.104166667,2.891666667,71.78458333,19.06666667,Partially cloudy,0,1,3
13-02-2022,Sunday,1580000,8.508333333,5.283333333,85.24041667,26.04166667,Overcast,0,1,3
14-02-2022,Monday,2408000,7.741666667,4.625,82.96666667,20.27916667,Partially cloudy,0,0,3
15-02-2022,Tuesday,2534000,7.404166667,4.633333333,88.43833333,17.94166667,Partially cloudy,0,0,3
16-02-2022,Wednesday,2665000,12.79583333,12.5875,84.68208333,32.27083333,Overcast,0,0,3
17-02-2022,Thursday,2802000,9.808333333,8.020833333,66.45791667,28.0625,Partially cloudy,0,0,3
18-02-2022,Friday,1844000,8.645833333,5.916666667,70.86791667,38.79583333,Partially cloudy,0,0,3
19-02-2022,Saturday,2252000,6.241666667,2.425,75.68083333,25.59583333,Clear,0,1,3
20-02-2022,Sunday,1434000,10.3875,9.225,80.15833333,33.22083333,Partially cloudy,0,1,3
21-02-2022,Monday,2294000,8.141666667,5.3,62.73333333,33.6875,Partially cloudy,0,0,3
22-02-2022,Tuesday,2784000,9.429166667,8.104166667,73.41666667,19.31666667,Partially cloudy,0,0,3
23-02-2022,Wednesday,2911000,7.333333333,5.154166667,79.57458333,17.90833333,Partially cloudy,0,0,3
24-02-2022,Thursday,3066000,6.766666667,2.958333333,71.36083333,24.45416667,Partially cloudy,0,0,3
25-02-2022,Friday,2936000,6.545833333,4.325,65.83791667,16.93333333,Clear,0,0,3
26-02-2022,Saturday,2592000,6.083333333,4.9875,70.59875,12.1125,Clear,0,1,3
27-02-2022,Sunday,1810000,6.766666667,4.4,60.51166667,15.85833333,Clear,0,1,3
28-02-2022,Monday,2465000,9.55,8.429166667,76.13625,13.93333333,Partially cloudy,0,0,3
01-03-2022,Tuesday,180000,8.508333333,6.420833333,94.7775,13.25833333,"Rain, Overcast",0,0,0
02-03-2022,Wednesday,2315000,7.275,5.025,88.7825,12.45833333,"Rain, Overcast",0,0,0
03-03-2022,Thursday,187000,9.4,8.6625,80.04083333,10.6375,Partially cloudy,0,0,0
04-03-2022,Friday,2479000,8.195833333,6.658333333,85.98291667,9.916666667,Overcast,0,0,0
05-03-2022,Saturday,2441000,6.391666667,3.104166667,82.0375,18.6125,Overcast,0,1,0
06-03-2022,Sunday,1608000,5.670833333,2.254166667,65.50375,18.21666667,Partially cloudy,0,1,0
07-03-2022,Monday,2450000,5.295833333,2.045833333,67.54208333,17.0125,Partially cloudy,0,0,0
08-03-2022,Tuesday,2776000,6.691666667,4.3625,61.275,16.04583333,Clear,0,0,0
09-03-2022,Wednesday,2820000,10.4875,9.708333333,72.67958333,17.32916667,Partially cloudy,0,0,0
10-03-2022,Thursday,2914000,12.225,11.75,66.96166667,14.29166667,Partially cloudy,0,0,0
11-03-2022,Friday,2771000,10.62083333,9.816666667,78.26666667,19.19583333,Partially cloudy,0,0,0
12-03-2022,Saturday,2554000,10.19583333,8.666666667,73.18541667,21.725,Partially cloudy,0,1,0
13-03-2022,Sunday,1792000,9.708333333,8.404166667,77.93458333,17.275,Partially cloudy,0,1,0
14-03-2022,Monday,2462000,8.533333333,7.916666667,83.28333333,8.925,Partially cloudy,0,0,0
15-03-2022,Tuesday,2757000,10.64583333,10.4125,74.01375,8.791666667,Partially cloudy,0,0,0
16-03-2022,Wednesday,2872000,9.7875,8.733333333,87.30166667,12.075,Overcast,0,0,0
17-03-2022,Thursday,2996000,8.504166667,7.25,70.14875,13.2125,Clear,0,0,0
18-03-2022,Friday,2795000,10.05833333,9.954166667,76.10875,11.18333333,Clear,0,0,0
19-03-2022,Saturday,2604000,10.33333333,8.829166667,64.56375,21.87916667,Clear,0,1,0
20-03-2022,Sunday,1731000,8.333333333,6.991666667,58.25958333,10.7625,Clear,0,1,0
21-03-2022,Monday,2431000,9.2875,9.129166667,61.65666667,8.2625,Clear,0,0,0
22-03-2022,Tuesday,2781000,13.66666667,13.48333333,60.22958333,10.575,Partially cloudy,0,0,0
23-03-2022,Wednesday,2887000,12.85416667,12.73333333,60.65833333,6.5625,Clear,0,0,0
24-03-2022,Thursday,2982000,11.9,11.9,58.04625,4.183333333,Clear,0,0,0
25-03-2022,Friday,2846000,11.84166667,11.82916667,55.77083333,8.85,Clear,0,0,0
26-03-2022,Saturday,2670000,12.15,11.91666667,56.22833333,12.025,Clear,0,1,0
27-03-2022,Sunday,1651000,9.234782609,8.117391304,83.5226087,10.09565217,Clear,0,1,0
28-03-2022,Monday,2420000,9.591666667,9.458333333,79.87708333,6.15,Partially cloudy,0,0,0
29-03-2022,Tuesday,2795000,9.35,7.991666667,79.44041667,13.04166667,Partially cloudy,0,0,0
30-03-2022,Wednesday,2802000,8.1875,6.395833333,80.24291667,13.05,Overcast,0,0,0
31-03-2022,Thursday,2897000,4.429166667,0.475,62.20458333,20.4375,Overcast,0,0,0
01-04-2022,Friday,2744000,4.7,0.945833333,61.04375,19.36666667,Partially cloudy,0,0,0
02-04-2022,Saturday,2421000,4.779166667,2.879166667,65.77583333,9.808333333,Clear,0,1,0
03-04-2022,Sunday,1858000,5.566666667,4.270833333,59.24166667,8.6625,Partially cloudy,0,1,0
04-04-2022,Monday,2374000,9.575,7.579166667,79.89458333,21.54583333,"Rain, Overcast",0,0,0
05-04-2022,Tuesday,2666000,12.42916667,12.42916667,70.77666667,22.04583333,Overcast,0,0,0
06-04-2022,Wednesday,2783000,10.9375,10.4125,77.56875,26.98333333,Partially cloudy,0,0,0
07-04-2022,Thursday,2897000,10.0875,8.383333333,61.11666667,35.90833333,Partially cloudy,0,0,0
08-04-2022,Friday,2648000,7.408333333,6.508333333,62.68666667,9.504166667,Partially cloudy,0,0,0
09-04-2022,Saturday,2536000,7.833333333,6.583333333,58.36375,11.9875,Partially cloudy,0,1,0
10-04-2022,Sunday,1723000,8.941666667,8.666666667,54.18875,8.683333333,Clear,0,1,0
11-04-2022,Monday,2488000,11.6625,10.67083333,57.28583333,18.12083333,Partially cloudy,0,0,0
12-04-2022,Tuesday,2793000,13.9375,13.9375,70.7475,13.77083333,Partially cloudy,0,0,0
13-04-2022,Wednesday,2841000,14.0875,14.0875,74.11041667,13,Partially cloudy,0,0,0
14-04-2022,Thursday,2879000,14.19583333,14.14583333,71.42333333,7.270833333,Partially cloudy,0,0,0
15-04-2022,Friday,2067000,15.325,15.325,67.00125,6.329166667,Clear,1,0,0
16-04-2022,Saturday,2202000,13.32916667,13.24583333,69.73166667,10.49166667,Clear,0,1,0
17-04-2022,Sunday,1574000,13.61666667,13.44166667,56.98166667,11.15,Clear,0,1,0
18-04-2022,Monday,1522000,12.78333333,12.59166667,57.99166667,8.729166667,Clear,1,0,0
19-04-2022,Tuesday,2570000,12.80833333,12.73333333,60.4325,10.59583333,Partially cloudy,0,0,0
20-04-2022,Wednesday,2916000,12.5375,11.875,59.63958333,15.40833333,Clear,0,0,0
21-04-2022,Thursday,2995000,12.93333333,12.55,59.91708333,15.99583333,Clear,0,0,0
22-04-2022,Friday,2781000,12.29166667,11.80833333,64.72583333,19.4625,Partially cloudy,0,0,0
23-04-2022,Saturday,2516000,13.2625,13.2625,67.32166667,21.62083333,Partially cloudy,0,1,0
24-04-2022,Sunday,1666000,13.16666667,12.82916667,60.47375,16.24583333,Clear,0,1,0
25-04-2022,Monday,2489000,10.32083333,9.2,69.39833333,12.59166667,Partially cloudy,0,0,0
26-04-2022,Tuesday,2900000,10.8375,10.3625,59.29583333,11.35,Clear,0,0,0
27-04-2022,Wednesday,2980000,9.595833333,8.791666667,64.29875,12.00416667,Overcast,0,0,0
28-04-2022,Thursday,3105000,10.4875,9.733333333,64.33916667,11.25833333,Partially cloudy,0,0,0
29-04-2022,Friday,2868000,9.35,8.4625,64.55333333,11.475,Overcast,0,0,0
30-04-2022,Saturday,2466000,11.69166667,11.34583333,59.08708333,7.383333333,Partially cloudy,0,1,0
01-05-2022,Sunday,1831000,12.3625,12.3625,65.9,10.18333333,Partially cloudy,0,1,0
02-05-2022,Monday,1739000,12.79166667,12.79166667,68.84208333,4.85,Partially cloudy,1,0,0
03-05-2022,Tuesday,2806000,12.57916667,12.57916667,77.0725,8.029166667,Partially cloudy,0,0,0
04-05-2022,Wednesday,3018000,13.2875,13.2875,78.02875,11.04583333,Partially cloudy,0,0,0
05-05-2022,Thursday,3130000,14.02916667,13.65,69.5325,9.945833333,Partially cloudy,0,0,0
06-05-2022,Friday,2888000,16,16,65.52333333,13.60416667,Clear,0,0,0
07-05-2022,Saturday,2490000,15.10833333,15.10833333,77.60208333,11.35416667,Partially cloudy,0,1,0
08-05-2022,Sunday,1793000,13.7875,13.7875,64.27166667,12.2375,Clear,0,1,0
09-05-2022,Monday,2587000,15.5875,15.49583333,64.265,14.37083333,Clear,0,0,0
10-05-2022,Tuesday,2971000,16.59166667,16.59166667,64.655,18.075,Partially cloudy,0,0,0
11-05-2022,Wednesday,3070000,13.6875,13.6875,81.49166667,19.05833333,Partially cloudy,0,0,0
12-05-2022,Thursday,3201000,13.35833333,13.1375,69.7575,15.71666667,Partially cloudy,0,0,0
13-05-2022,Friday,2905000,15.06666667,15.06666667,65.16083333,20.875,Partially cloudy,0,0,0
14-05-2022,Saturday,2634000,15.94583333,15.90833333,64.04,7.766666667,Clear,0,1,0
15-05-2022,Sunday,1739000,15.8375,15.8375,76.14041667,11.14166667,Partially cloudy,0,1,0
16-05-2022,Monday,2631000,16.67083333,16.67083333,77.3375,16.675,Partially cloudy,0,0,0
17-05-2022,Tuesday,3027000,19.26666667,19.26666667,65.63541667,12.59583333,Partially cloudy,0,0,0
18-05-2022,Wednesday,3110000,18.1125,18.1125,58.78666667,13.35,Clear,0,0,0
19-05-2022,Thursday,3239000,17.625,17.625,65.57041667,12.0875,Partially cloudy,0,0,0
20-05-2022,Friday,2948000,14.55416667,14.55416667,69.43916667,13.99583333,Partially cloudy,0,0,0
21-05-2022,Saturday,2708000,15.17916667,15.17916667,64.33083333,13.73333333,Partially cloudy,0,1,0
22-05-2022,Sunday,1987000,17.09166667,17.09166667,61.57958333,8.7125,Clear,0,1,0
23-05-2022,Monday,2645000,15.29583333,15.29583333,67.00416667,9.5,Partially cloudy,0,0,0
24-05-2022,Tuesday,3113000,12.85,12.85,79.35958333,13.96666667,"Rain, Partially cloudy",0,0,0
25-05-2022,Wednesday,3206000,13.97916667,13.85416667,73.89791667,20.75833333,Partially cloudy,0,0,0
26-05-2022,Thursday,3348000,15.54583333,15.54583333,74.90833333,20.84583333,Overcast,0,0,0
27-05-2022,Friday,3148000,16.42083333,16.42083333,59.5025,16.64583333,Clear,0,0,0
28-05-2022,Saturday,2839000,14.11666667,14.11666667,54.51666667,11.72083333,Partially cloudy,0,1,0
29-05-2022,Sunday,2117000,12.47916667,12.27083333,58.11125,11.99583333,Partially cloudy,0,1,0
30-05-2022,Monday,2623000,11.10833333,11.10833333,74.87708333,10.38333333,Partially cloudy,0,0,0
31-05-2022,Tuesday,2947000,11.6,11.40833333,84.1075,9.520833333,Partially cloudy,0,0,0
01-06-2022,Wednesday,3157000,12.875,12.64583333,72.47666667,7.558333333,Partially cloudy,0,0,1
02-06-2022,Thursday,2652000,15.26666667,15.26666667,65.8325,9.016666667,Clear,1,0,1
03-06-2022,Friday,2437000,17.125,17.125,62.43583333,13.6125,Partially cloudy,1,0,1
04-06-2022,Saturday,2422000,15.85416667,15.85416667,64.63208333,20.0375,Partially cloudy,0,1,1
05-06-2022,Sunday,1740000,13.33333333,13.33333333,88.80666667,10.025,Overcast,0,1,1
06-06-2022,Monday,643000,14.39583333,14.39583333,84.96791667,11.85416667,Partially cloudy,0,0,1
07-06-2022,Tuesday,2612000,16.56666667,16.56666667,73.77125,10.6875,Partially cloudy,0,0,1
08-06-2022,Wednesday,3046000,17.8375,17.8375,68.31291667,20.74166667,Partially cloudy,0,0,1
09-06-2022,Thursday,3162000,16.375,16.375,69.9225,16.5125,Partially cloudy,0,0,1
10-06-2022,Friday,2946000,18.55416667,18.55416667,66.94416667,19.31666667,Partially cloudy,0,0,1
11-06-2022,Saturday,2607000,17.5875,17.5875,64.20375,17.85,Partially cloudy,0,1,1
12-06-2022,Sunday,1913000,17.1375,17.1375,58.04833333,15.80833333,Partially cloudy,0,1,1
13-06-2022,Monday,2713000,16.39583333,16.39583333,55.0525,9.479166667,Clear,0,0,1
14-06-2022,Tuesday,3095000,18.53333333,18.53333333,55.52708333,8.016666667,Clear,0,0,1
15-06-2022,Wednesday,3184000,20.15416667,20.07083333,53.89291667,8.116666667,Clear,0,0,1
16-06-2022,Thursday,3298000,21.87083333,21.6625,52.3,9.054166667,Clear,0,0,1
17-06-2022,Friday,3037000,24.80416667,24.50833333,46.53583333,15.55416667,Clear,0,0,1
18-06-2022,Saturday,2834000,19.24583333,19.24583333,70.03833333,14,Clear,0,1,1
19-06-2022,Sunday,1992000,15.04166667,15.04166667,65.52041667,14.30416667,Partially cloudy,0,1,1
20-06-2022,Monday,2786000,16.93333333,16.93333333,58.10833333,12.6375,Clear,0,0,1
21-06-2022,Tuesday,160000,18.475,18.475,54.52333333,7.704166667,Clear,0,0,1
22-06-2022,Wednesday,2171000,20.1625,20.1625,57.46208333,10.30416667,Clear,0,0,1
23-06-2022,Thursday,1963000,19.36666667,19.36666667,68.00125,8.2625,Partially cloudy,0,0,1
24-06-2022,Friday,2903000,17.99166667,17.99166667,69.73125,17.99166667,Partially cloudy,0,0,1
25-06-2022,Saturday,2373000,16.87083333,16.87083333,64.11458333,18.92083333,Partially cloudy,0,1,1
26-06-2022,Sunday,1942000,17.1125,17.1125,56.25833333,19.5875,Clear,0,1,1
27-06-2022,Monday,2805000,16.10416667,16.10416667,65.45625,16.85,Partially cloudy,0,0,1
28-06-2022,Tuesday,3230000,16.68333333,16.68333333,60.56541667,16.6375,Partially cloudy,0,0,1
29-06-2022,Wednesday,3393000,17.34583333,17.34583333,66.64875,15.06666667,Partially cloudy,0,0,1
30-06-2022,Thursday,3506000,15.92916667,15.92916667,71.05583333,11.875,Partially cloudy,0,0,1
01-07-2022,Friday,3346000,16.025,16.025,68.5225,16.2375,Partially cloudy,0,0,1
02-07-2022,Saturday,3104000,17.31666667,17.31666667,64.42291667,19.12916667,Partially cloudy,0,1,1
03-07-2022,Sunday,2035000,17.5875,17.5875,62.2425,11.80833333,Partially cloudy,0,1,1
04-07-2022,Monday,2812000,17.99583333,17.99583333,55.31458333,12.62916667,Partially cloudy,0,0,1
05-07-2022,Tuesday,3146000,18.02916667,18.02916667,55.76708333,10.79583333,Clear,0,0,1
06-07-2022,Wednesday,3292000,19.37916667,19.37916667,58.04916667,13.60833333,Partially cloudy,0,0,1
07-07-2022,Thursday,3357000,19.6125,19.6125,59.46,12.6625,Overcast,0,0,1
08-07-2022,Friday,3086000,22.20833333,22.05416667,53.65333333,8.275,Clear,0,0,1
09-07-2022,Saturday,2674000,21.46666667,21.46666667,54.37958333,11.05416667,Clear,0,1,1
10-07-2022,Sunday,1973000,22.28333333,22.05833333,53.09208333,9.0875,Clear,0,1,1
11-07-2022,Monday,2702000,24.2375,23.85,45.77583333,9.520833333,Clear,0,0,1
12-07-2022,Tuesday,3023000,25.30416667,25.13333333,48.46583333,10.99166667,Partially cloudy,0,0,1
13-07-2022,Wednesday,3096000,24.4,24.30833333,48.85708333,9.516666667,Partially cloudy,0,0,1
14-07-2022,Thursday,3225000,20.5,20.5,53.74291667,12.44583333,Clear,0,0,1
15-07-2022,Friday,2982000,20.62916667,20.62916667,46.47333333,9.833333333,Clear,0,0,1
16-07-2022,Saturday,2564000,21.75416667,21.65,51.82458333,7.933333333,Clear,0,1,1
17-07-2022,Sunday,1755000,23.56666667,23.17083333,42.1775,10.11666667,Clear,0,1,1
18-07-2022,Monday,2043000,27.7125,26.82083333,36.99708333,10.02916667,Clear,0,0,1
19-07-2022,Tuesday,1955000,30.25,29.4375,35.97875,13.67916667,Clear,0,0,1
20-07-2022,Wednesday,2978000,22.67916667,22.67916667,64.88291667,18.20416667,Partially cloudy,0,0,1
21-07-2022,Thursday,3145000,20.4625,20.4625,65.41,10.2625,Partially cloudy,0,0,1
22-07-2022,Friday,2854000,19.45,19.45,64.82,13.8,Partially cloudy,0,0,1
23-07-2022,Saturday,2595000,20.95833333,20.9375,60.65125,14.375,Partially cloudy,0,1,1
24-07-2022,Sunday,1848000,22.45,22.37083333,58.08791667,22.98333333,Partially cloudy,0,1,1
25-07-2022,Monday,2646000,20.6,20.6,62.29375,21.175,Partially cloudy,0,0,1
26-07-2022,Tuesday,3069000,18.15416667,18.15416667,63.11708333,9.929166667,Overcast,0,0,1
27-07-2022,Wednesday,2460000,18.325,18.325,62.41416667,10.7,Partially cloudy,0,0,1
28-07-2022,Thursday,3147000,19.40833333,19.40833333,56.92791667,13.39583333,Partially cloudy,0,0,1
29-07-2022,Friday,3002000,20.9625,20.9625,54.07708333,7.841666667,Partially cloudy,0,0,1
30-07-2022,Saturday,2583000,21.75833333,21.75833333,57.31666667,13.66666667,Partially cloudy,0,1,1
31-07-2022,Sunday,1905000,22.46666667,22.46666667,67.07625,17.92083333,Partially cloudy,0,1,1
01-08-2022,Monday,2603000,21.89583333,21.89583333,63.52083333,10.10833333,Partially cloudy,0,0,1
02-08-2022,Tuesday,2932000,22.3125,22.3125,68.22916667,18.03333333,Partially cloudy,0,0,1
03-08-2022,Wednesday,2982000,22.15,22.24583333,72.65291667,16.89166667,Overcast,0,0,1
04-08-2022,Thursday,3082000,20.95833333,20.95833333,51.68416667,12.33333333,Partially cloudy,0,0,1
05-08-2022,Friday,2791000,19.10416667,19.10416667,41.25166667,15.11666667,Partially cloudy,0,0,1
06-08-2022,Saturday,2685000,19.00416667,19.00416667,44.05166667,7.916666667,Clear,0,1,1
07-08-2022,Sunday,1900000,20.66666667,20.59583333,47.38208333,6.695833333,Clear,0,1,1
08-08-2022,Monday,2560000,22.2375,22.14583333,52.35375,9.095833333,Clear,0,0,1
09-08-2022,Tuesday,2900000,21.7125,21.625,61.31375,10.425,Clear,0,0,1
10-08-2022,Wednesday,2971000,22.72083333,22.59166667,58.64875,10.40833333,Clear,0,0,1
11-08-2022,Thursday,2967000,24.55,24.13333333,51.31791667,10.37916667,Clear,0,0,1
12-08-2022,Friday,2590000,25.59583333,25.07083333,45.01083333,10.9625,Clear,0,0,1
13-08-2022,Saturday,2391000,26.04583333,25.49166667,45.29083333,9.783333333,Clear,0,1,1
14-08-2022,Sunday,1766000,25.98333333,25.37916667,43.09958333,8.345833333,Clear,0,1,1
15-08-2022,Monday,2522000,23.74583333,23.57083333,50.96541667,10.70416667,Partially cloudy,0,0,1
16-08-2022,Tuesday,3011000,20.24166667,20.24166667,76.89666667,8.016666667,Partially cloudy,0,0,1
17-08-2022,Wednesday,3108000,19.625,19.625,84.47333333,10.27083333,Partially cloudy,0,0,1
18-08-2022,Thursday,2399000,21.625,21.625,70.45625,11.66666667,Partially cloudy,0,0,1
19-08-2022,Friday,272000,21.075,21.075,61.98708333,15.94166667,Clear,0,0,1
20-08-2022,Saturday,2019000,19.09166667,19.09166667,62.6425,15.1625,Clear,0,1,1
21-08-2022,Sunday,1852000,19.21666667,19.21666667,65.39791667,10.3375,Partially cloudy,0,1,1
22-08-2022,Monday,2526000,18.84583333,18.84583333,72.32458333,10.30833333,Overcast,0,0,1
23-08-2022,Tuesday,2880000,21.30833333,21.30833333,79.76291667,13.125,Overcast,0,0,1
24-08-2022,Wednesday,2928000,23.4375,23.45833333,67.00208333,13.67916667,Overcast,0,0,1
25-08-2022,Thursday,2873000,19.52916667,19.52916667,84.3075,8.470833333,Partially cloudy,0,0,1
26-08-2022,Friday,2750000,19.14166667,19.14166667,66.15,5.333333333,Partially cloudy,0,0,1
27-08-2022,Saturday,2643000,19.74166667,19.74166667,65.61125,8.075,Partially cloudy,0,1,1
28-08-2022,Sunday,2052000,19.25833333,19.25833333,65.15833333,11.075,Clear,0,1,1
29-08-2022,Monday,1950000,18.65,18.65,63.89291667,12.93333333,Partially cloudy,1,0,1
30-08-2022,Tuesday,2738000,19.03333333,19.03333333,65.08166667,14.67916667,Partially cloudy,0,0,1
31-08-2022,Wednesday,2987000,18.9625,18.9625,61.96,16.89583333,Partially cloudy,0,0,1
01-09-2022,Thursday,2980000,19.42916667,19.42916667,65.78375,15.31666667,Partially cloudy,0,0,2
02-09-2022,Friday,2792000,19.96666667,19.96666667,74.49541667,8.454166667,Partially cloudy,0,0,2
03-09-2022,Saturday,2650000,19.72083333,19.72083333,71.60416667,9.733333333,Partially cloudy,0,1,2
04-09-2022,Sunday,1743000,20.05416667,20.05416667,69.47083333,13.2,Partially cloudy,0,1,2
05-09-2022,Monday,2552000,19.95,19.95,76.14458333,10.25416667,Partially cloudy,0,0,2
06-09-2022,Tuesday,2953000,18.64583333,18.64583333,82.2375,13.41666667,Partially cloudy,0,0,2
07-09-2022,Wednesday,3117000,18.02916667,18.02916667,80.53791667,14.12916667,Partially cloudy,0,0,2
08-09-2022,Thursday,3253000,16.03333333,16.03333333,89.69041667,11.3625,"Rain, Partially cloudy",0,0,2
09-09-2022,Friday,2941000,16.5875,16.5875,86.5225,13.16666667,Overcast,0,0,2
10-09-2022,Saturday,2705000,16.8875,16.8875,82.10458333,8.379166667,Clear,0,1,2
11-09-2022,Sunday,1932000,18.19166667,18.19166667,78.95875,7.570833333,Partially cloudy,0,1,2
12-09-2022,Monday,2740000,20.51666667,20.51666667,71.09875,8.729166667,Partially cloudy,0,0,2
13-09-2022,Tuesday,3198000,18.075,18.075,80.45791667,9.216666667,"Rain, Partially cloudy",0,0,2
14-09-2022,Wednesday,3380000,17.52083333,17.52083333,76.62,9.554166667,Partially cloudy,0,0,2
15-09-2022,Thursday,3214000,16.02083333,16.02083333,66.78958333,9.141666667,Partially cloudy,0,0,2
16-09-2022,Friday,3220000,14.1125,14.1125,56.22791667,12.725,Partially cloudy,0,0,2
17-09-2022,Saturday,2934000,12.8125,12.42916667,52.66458333,11.99166667,Clear,0,1,2
18-09-2022,Sunday,2242000,13.95833333,13.8,62.41333333,13.0625,Partially cloudy,0,1,2
19-09-2022,Monday,1406000,14.80416667,14.80416667,63.54291667,5.645833333,Partially cloudy,1,0,2
20-09-2022,Tuesday,3204000,15.25416667,15.25416667,65.56125,5.1,Partially cloudy,0,0,2
21-09-2022,Wednesday,3338000,16.56666667,16.56666667,66.69083333,5.275,Partially cloudy,0,0,2
22-09-2022,Thursday,3501000,15.8625,15.8625,73.18541667,9.675,Partially cloudy,0,0,2
23-09-2022,Friday,3213000,16.20833333,16.20833333,78.59041667,9.3625,Partially cloudy,0,0,2
24-09-2022,Saturday,2986000,14.39583333,14.39583333,70.9275,12.18333333,Partially cloudy,0,1,2
25-09-2022,Sunday,1984000,13.175,13.12916667,64.67375,11.6625,Partially cloudy,0,1,2
26-09-2022,Monday,2968000,12.91666667,12.91666667,72.91541667,17.94166667,Partially cloudy,0,0,2
27-09-2022,Tuesday,3280000,11.0875,10.66666667,76.55541667,15.13333333,Partially cloudy,0,0,2
28-09-2022,Wednesday,3442000,9.970833333,9.3,77.57125,9.2375,Clear,0,0,2
29-09-2022,Thursday,3568000,10.73333333,10.7125,74.64875,4.854166667,Partially cloudy,0,0,2
30-09-2022,Friday,3360000,12.20416667,12,85.06125,15.65833333,Partially cloudy,0,0,2
01-10-2022,Saturday,2868000,15.57083333,15.57083333,76.31666667,18.39583333,Partially cloudy,0,1,2
02-10-2022,Sunday,2261000,15.025,15.025,71.83541667,9.425,Partially cloudy,0,1,2
